open,close,high,low,volume,LABEL,SMA5,SMA10,SMA20,WR14,WR18,WR22,MACD9,MACD10,RSI15,RSI20,RSI25,RSI30,STOCH,OBV,SMA15,SMA25,SMA30,MFI14,MFI18,MFI22,UO7,UO8,UO9,ROCP
0.3503798310496813,0.2765419272604155,0.3135362916361797,0.2649885760026609,0.45471374960585914,1.0,0.3176116304934995,0.4488347257487826,0.751318044905974,0.042605088131429936,0.040292270809464736,0.04026963811648032,0.05690388354273368,0.025343699790990493,0.03631795015347283,0.024481139901258775,0.030822141665497682,0.03917453067552723,0.0,0.030593935430130816,0.623969528818205,0.7992715047658168,0.8045190254615302,0.0,0.22024161457490254,0.4304095986724117,0.04556135006040307,0.12299310379250472,0.1645348644166318,0.0
0.22111580887476245,0.27926913042724966,0.252250566902946,0.2262202775562856,0.33399613878961604,-1.0,0.2896113973374832,0.40140299796175194,0.7077718096276571,0.08592165457830736,0.07501713645118602,0.07497499834916888,0.10046378883875329,0.05499407383732435,0.04011180715717644,0.027902565525717904,0.03395439383316756,0.042094771126265806,0.035936385497740225,0.04339609350183943,0.5635870649378294,0.7709906469793646,0.7769784715359189,0.010099802305342465,0.1410903237507537,0.3818135866479315,0.19889717352505876,0.11205837018856801,0.16465103565431238,0.2111454417768523
0.2742857985886906,0.37410083068686095,0.3167761533905402,0.28465327699776255,0.47798300909180375,-1.0,0.28362865445256213,0.3673430850894426,0.666001150060644,0.20247106819599503,0.1857608938397154,0.1772543490304942,0.2180897964516615,0.15363161114962925,0.166920777133173,0.142770397879869,0.13945673074003184,0.14071065676438643,0.06729231383417024,0.05935254820368846,0.5174572750419673,0.7432130534728474,0.752960068153302,0.09414180539606329,0.1044720800408615,0.3625618907894893,0.23592696031099103,0.2834950899779456,0.20569039816127443,0.33979786895539726
0.35729348704429986,0.352316095204539,0.3276936476325978,0.33646648665185896,0.5178145338462476,-1.0,0.2887327527257679,0.3236065496472911,0.6220294980447822,0.17569734021969197,0.1618413145996932,0.15375873950544428,0.3096835793191152,0.23435755672965547,0.15427763163833852,0.13094779700183035,0.1282444769046701,0.12971917929111376,0.13000023949523254,0.04252351085563972,0.46810294441321165,0.714477455247386,0.7307328267089468,0.09163710071474321,0.17611232274436212,0.34571296942175866,0.33962085103694706,0.2552670724909888,0.2897167459363298,0.25185325311039575
0.3076524210607916,0.25325243038570777,0.3102362940813226,0.2690977567920765,0.42971287629978244,-1.0,0.26247421760398737,0.29362826243629536,0.5730906678965799,0.057015184783351325,0.04950497912110896,0.0469150650163801,0.3362933667713768,0.2606519180307655,0.10046685892242896,0.08008984877574521,0.07968079348571111,0.08187543540080322,0.17815937993912473,0.027624501995086884,0.4103970286402423,0.6806822266636336,0.7047234787881851,0.09376310588028994,0.104822178292369,0.2676522139065206,0.23063877321111992,0.24361799047011345,0.16628190265264875,0.3668290318805653
0.2796776369663525,0.27967926940266175,0.23697735039934642,0.23373067861547714,0.31664902461247074,-1.0,0.2631300174043556,0.262373397910431,0.5271731339423869,0.12467971231847352,0.08641131680456393,0.07541734777430253,0.3935101105183676,0.31491190750161063,0.13557250482433858,0.11167110699626603,0.10860002846883565,0.10889078253972972,0.20860187338888003,0.04004663969634927,0.35717415811297615,0.6450322158108355,0.680466413483892,0.09896441540756853,0.11748967269462829,0.19554494149367246,0.37588762938261777,0.26737774938507386,0.2931893458365027,0.3570916602481188
0.2995844223921811,0.304425996006672,0.2555502035818189,0.2908879860343707,0.29262161303828144,-1.0,0.2683885664171397,0.25106033454632204,0.4819426597595293,0.16803104836875582,0.11682030212965522,0.10701668810048959,0.4663484774639872,0.38488201731188565,0.16879842307313486,0.14141126899079937,0.13575525853042802,0.13421343418318843,0.21781749525085703,0.0519424128533973,0.32455587397385477,0.6103149868887829,0.6581072140540738,0.1798498187547464,0.17331335777434737,0.15232137646117422,0.28540792260864534,0.3627712079726285,0.2920790692486115,0.5563790027746265
0.27552005545379776,0.11685625232171004,0.2109657954011377,0.12695334041038997,0.49769817452684423,-1.0,0.2146166360733064,0.22133481376778752,0.4312050044065976,0.011619729336395879,0.006729050068118192,0.0060152550088228285,0.423245704568635,0.3534100310958209,0.0700067046465932,0.04866061566511937,0.04747041262437668,0.047453177920966816,0.21501262188750475,0.03555406127259052,0.2802970812915806,0.5634222775880691,0.6248951596819183,0.06857200587903342,0.09998193158962898,0.158435737914987,0.15591754317586015,0.15567616264304585,0.22244524940436017,0.3567796253358875
0.12322791706292957,0.08376941336761412,0.05461470002914126,0.003976741603966438,0.5150347575818535,-1.0,0.1584822228173559,0.19594930655318432,0.3773117207660799,0.14638835357751045,0.09607612852578984,0.08615201963827313,0.39894738777230965,0.33607869471448026,0.055351495668521766,0.034423346382499886,0.033633748913086015,0.03365914473581255,0.20552734744382362,0.018785920024893987,0.228139980313824,0.5141674938680394,0.5904407049784379,0.05766702127947776,0.10103348428115727,0.09065901408240323,0.21443741214487644,0.2416794351468009,0.19127313292708648,0.3975265324829995
0.06359837534049673,0.0,0.0090401292570772,0.0009599136704778743,0.3567778016435115,1.0,0.10554477265746831,0.15655252335842862,0.31785414830476233,0.02744148211825259,0.01930127566638884,0.013953369752203848,0.3589413125983527,0.3031581788916685,0.020215131373456763,0.0,0.0,0.0,0.1397377151970855,0.0054846878208132804,0.18715405306533306,0.46155276772024223,0.5524167350161613,0.07126158303472316,0.10536893791549728,0.10245909371184236,0.05254074809266973,0.15459146356695774,0.20197259585261162,0.24911168943339873
0.0,0.07413810463260528,0.020210699459822123,0.0029809635733699658,0.4119626770360845,1.0,0.06258042617815329,0.13550574131679527,0.2646568885799594,0.19751544286170597,0.11263692189633678,0.08539386042293384,0.4025185451123878,0.3429635289258114,0.11601087968108442,0.08594682123222297,0.07862888805456936,0.07355370702330877,0.10940785533442361,0.01999484599238109,0.14884991391483782,0.4137356348476544,0.5147643281051155,0.16292544622320118,0.1759327398243507,0.1586371805174671,0.15049622964203868,0.1687758832284335,0.22997381521127624,0.4418610702983258
0.07086628930312466,0.032459792921022856,0.0,0.009070691006738851,0.3044893041782813,1.0,0.005731229117761583,0.10984149118113695,0.22350800554073347,0.10700600745291444,0.06463103528876413,0.04523206975188376,0.42995043635839336,0.3699284360542101,0.09563038636922133,0.0669535551620658,0.060589342086963094,0.05584951522478443,0.07258968018400332,0.007839089282027922,0.12003278313597487,0.36327695837451035,0.475231955024078,0.1725114460830923,0.09058227317342127,0.09489629081058121,0.22537638755008538,0.15474952968817124,0.15221476673787826,0.3902065302823669
0.03545037818481944,0.08943808807717657,0.01908397003183726,0.042359502902403534,0.31050164883203274,1.0,0.0,0.08024108827720333,0.18767086425660695,0.2583493234754469,0.15877988048577074,0.10443081329880988,0.5029055127281286,0.4383120915387725,0.16726865098276622,0.13128260490492538,0.11948762461728157,0.11100053233672857,0.10969454357491999,0.02012655743552011,0.09632258187229725,0.32008621042135754,0.4353994752504682,0.25178273073395374,0.13749477990521525,0.14622788953635074,0.2728000590513726,0.30485117516175897,0.22375664610412793,0.3554010248866059
0.063133327541264,0.08474349296008699,0.01135192415067987,0.05467634974264124,0.2761513354184932,1.0,0.00020361222121101363,0.05241778846676848,0.1473867422734627,0.24809464624546584,0.17218342376522744,0.12591773167925957,0.5652414337512329,0.49964060313139463,0.16453581556084018,0.12884945597620412,0.11723984614340621,0.10883712481841679,0.1324964328394222,0.008591595935010923,0.07791997445813736,0.275662989589442,0.3947485978245422,0.3353669649326593,0.20540516207558923,0.1970534099118968,0.2793342392182755,0.3257804154143641,0.32233479114024643,0.37280871929149345
0.09739303935944177,0.12633717074567485,0.06066872147976854,0.11087600862509595,0.3541582843624031,1.0,0.02661191823235054,0.039220617718106254,0.1230814122096664,0.34983597582083203,0.3112059203613493,0.17825238667797505,0.6442971134674794,0.5776061809741333,0.2182099264698899,0.17657687488086382,0.1606765895561486,0.14935219087986973,0.20677426270085547,0.02183544280586608,0.05880736464596881,0.23270368236326355,0.3563243838024328,0.4261229059565059,0.2827762580240945,0.2643433338424404,0.4869126975721386,0.35986487806605727,0.34213426904716526,0.5290149035878202
0.1321028568793694,0.11284351489910582,0.06216420374895204,0.12745321353691175,0.25056534615395737,1.0,0.03470252460394718,0.021872349705180927,0.09572060970020502,0.3168294575288122,0.2826055907442997,0.1728286873565149,0.6978270097657595,0.6348998592278357,0.20893577960475418,0.16864723242289636,0.15353279343634285,0.14259699131843406,0.27303997181183476,0.010860989354087691,0.0464182209914652,0.19067729397696231,0.31836674585501656,0.5030715223609171,0.3477966610486263,0.23362270340461438,0.4281037505438404,0.4607399690812338,0.3090575532317509,0.48361637821121906
0.03858897282740159,0.09408280998310392,0.03081527522505656,0.04824953968548229,0.20826219754891329,1.0,0.04758360688796559,0.0,0.07703910738224007,0.2709393327900359,0.26961266755051405,0.16569506870697115,0.729231615679885,0.6732856083355678,0.1956606510931409,0.15738349507956695,0.1434346464906976,0.1330796856038774,0.37990410248871465,0.0008132640047340128,0.03240281367176756,0.15969964485645294,0.27914138538174305,0.4173617661986717,0.36115044845081257,0.22875084646165322,0.5626947521744387,0.5085093126256456,0.5123538437333218,0.4346690107930522
0.10200588671009303,0.18321094628002887,0.1128005084339585,0.11757518270706235,0.4449203630902407,1.0,0.06718498247951699,0.006899834020170026,0.06418954244854014,0.5096415227427536,0.48887210711822215,0.34018002193357233,0.8068324891200744,0.752836030290106,0.3138199762186007,0.26156129856754995,0.23766741967905158,0.2206053495653587,0.5178080495701071,0.016045420771310326,0.01795574502892805,0.13465790919527043,0.24720298345987723,0.40824863538935985,0.4433212588269627,0.3082243519828376,0.6218529502633899,0.6789962584132198,0.5614857665001888,0.7599514541524421
0.1787041083462828,0.22310970040859113,0.15077940977380022,0.19093790212170925,0.5192496156787971,1.0,0.09610772252770605,0.021389010226901206,0.05805552710403328,0.704509371870118,0.5864512577096577,0.5217459717861621,0.8804589487789598,0.8305580478227703,0.3620046408045078,0.3050590297410197,0.27750996884814694,0.2579048178244474,0.7040540529300475,0.03290589622047818,0.00817705161879001,0.10810068439129594,0.2160258254796097,0.5173831835922311,0.5273445824136508,0.39354064767843744,0.7681084144247129,0.7018112395814152,0.7123649495763539,0.8514942485266757
0.2377921196570889,0.2226183462075384,0.18057149738800282,0.23194369932085612,0.5273890518518143,1.0,0.1162334126132274,0.04453778158046795,0.04890881947560155,0.7030672064941633,0.5852495679169445,0.5221414395027224,0.9237910148018198,0.882559850138877,0.3615432924056,0.3046898004341756,0.27719186271752727,0.25761388612671854,0.8622702281411254,0.015867111484929503,0.005858580326779439,0.0926956287259566,0.18437870733184036,0.6138648517746313,0.6022143575931721,0.4699688522976768,0.6860236212023633,0.7122400038487785,0.6525250781506601,0.9627134850962829
0.2171318911019644,0.21967906944093407,0.16181993885567758,0.21866417917020398,0.3293540676982613,1.0,0.13856528850183514,0.05967172976722068,0.04558022991924915,0.79282382488939,0.5780610695163633,0.5750218354129173,0.943650414173026,0.9135815651347122,0.3586003514200079,0.3023728220786013,0.27521510638856295,0.2558176758049029,0.9380837055661603,0.0031666464993307664,0.0013176010594655452,0.07527913651933504,0.1539234295938101,0.5309786125087242,0.5294235202190928,0.47694903620492535,0.6418286727785277,0.7102089032538398,0.687909604777739,0.859766689813499
0.24837599847060066,0.28701646330811936,0.22489315728594494,0.2575901946647732,0.5734171839633933,-1.0,0.17889428215256853,0.08614157944359224,0.04603373669512534,0.9752270672842175,0.7740956411559352,0.7423288436735546,0.987338693383692,0.9649781597906868,0.4449924140919109,0.3792757435231656,0.3449548352873473,0.32063903686498185,0.9425169233397154,0.021213761936883777,0.0,0.06918313108671548,0.13603115245708208,0.6426017026765559,0.5312375972926017,0.5568759762027851,0.744220519809491,0.7226061238512168,0.7046701887766499,1.0
0.28818108970058454,0.2697328260000691,0.22493260042199026,0.25333303410176855,0.4583292669233722,-1.0,0.19697998300228514,0.10488936791443715,0.03992433129871209,0.919678222599699,0.8412118939373702,0.7000825294028223,0.9940375959656875,0.983474229763782,0.42533841216477963,0.3641153933611192,0.3322298888792533,0.30922797346687714,0.9275154600398118,0.00568785852461709,0.01157011729917734,0.06275945326446397,0.11879645132097583,0.6435642665689962,0.5297523367514125,0.5570903524275073,0.7805762405683113,0.701487918525561,0.7049266514658553,0.9019541680821409
0.2567461102202815,0.29375390973615056,0.22686675442200865,0.25289721920765773,0.5068324682088645,-1.0,0.21174676847663054,0.12662313079106857,0.03649626794730487,0.9908219002854978,0.9117040187008055,0.7587971526358267,1.0,1.0,0.4562935824774984,0.3916579777172443,0.3571733941465023,0.33238365426213645,0.9434827000554614,0.022276313571242948,0.027462318409755326,0.06111021356995483,0.09967622991044989,0.7327280916633954,0.6024688074872219,0.6224673670042358,0.8577570752049669,0.8482751069733206,0.7406903264208416,0.9379556679103859
0.28558824473674527,0.10718911090751693,0.21896813690589179,0.10902598963188881,0.708634145215552,-1.0,0.18761855228781688,0.12463203676576118,0.027946137714230268,0.38007690592338306,0.39596333490340996,0.30277768273528305,0.8830534173729339,0.9055509489837313,0.27191851898019326,0.24306769525081018,0.22973304446472453,0.21669081300504722,0.8789243043940093,0.0012670224553077286,0.035574683545593455,0.047987285859828255,0.08234404952531715,0.6160433072457316,0.5175121543921847,0.5388464036940368,0.4140905941973182,0.4948428079338708,0.5004734441668609,0.6549466115393129
0.1281686920236309,0.11467481546893854,0.07236259944823731,0.08052069141629126,0.4277074355630069,1.0,0.16566947384164843,0.1248224629318555,0.018287247479428892,0.33220690877027503,0.41982766612275446,0.3347102803263702,0.8061314080889195,0.8410500940694517,0.2818822510752622,0.25176193597854835,0.23754451892029338,0.22391910625971423,0.7284851358907111,0.016122098456255507,0.03864261271233316,0.04016875217157434,0.06376619217496682,0.6046063478335786,0.5223865898301467,0.468837646974146,0.38812533981645514,0.4561140302100807,0.5099338308191402,0.6806598302211269
0.10723747314173249,0.03563735843969029,0.02709443496077002,0.0,0.4855442909174234,1.0,0.11312360561466894,0.11874506447174316,0.002553127067963068,0.17040948144814116,0.1703810804374155,0.15651053232537016,0.7080124159370265,0.7541394185429215,0.21894365640988134,0.19797273340585986,0.18993582596680747,0.17985325102007965,0.46138787539014886,0.0,0.03888309956321123,0.028400807493179858,0.048699508933760516,0.5209418948085324,0.5244428155869424,0.4688737626824636,0.3687505235018703,0.3760828904920738,0.40786301343468423,0.6060492138827023
0.03948286903424947,0.07324075122048113,0.013733197254977902,0.022042467531404597,0.4138586231980644,1.0,0.0720507937975623,0.10730991123973022,0.0,0.28994585145736396,0.2898975281177991,0.2664920043097859,0.6685450295701103,0.7157869624370309,0.2708102031801837,0.24279807550603305,0.2299612775406782,0.21674337573909574,0.2777701497304779,0.014551692351574011,0.03765724080109223,0.013868611046820245,0.035552278676798554,0.5280398539186528,0.5883301248574166,0.5272569690934835,0.4056978317787291,0.4497077281241072,0.4345177344196861,0.5460953030669663
0.07757229915388919,0.19432874495170704,0.12390380229182751,0.0886571018350839,0.7110375935335647,1.0,0.05126791444908285,0.104317149104181,0.0064718280188516,0.6748690765160504,0.674756600592072,0.6743775810264419,0.715716367617522,0.7537954259794222,0.41713932764246353,0.37349928607760796,0.34887599868791974,0.32766614331619426,0.23276650614421435,0.035613635413581195,0.04595095244896363,0.006237478282428821,0.03022248799833882,0.5467697383820977,0.6010107086910377,0.5439313646617752,0.48597118933471506,0.5516003719711461,0.5444563051152157,0.6442096897513175
0.19362748514075978,0.2165882846637528,0.16223014819394654,0.20471927525839595,0.7696415389467988,1.0,0.07413566462006305,0.10369011850089471,0.01915028861696122,0.7456293026149379,0.7455050335564267,0.7450862736750921,0.7575288670586374,0.7894854186911547,0.4412172435697229,0.395598965120184,0.36929797232445616,0.3469065701849354,0.35849746224056483,0.05795940544635274,0.05278140363771522,0.004466520270602903,0.02374687126868924,0.5723759600617321,0.6721017953865629,0.6236920028995077,0.4953941752861123,0.5298413046796021,0.555603627100277,0.6712405351230116
0.20642900544779152,0.23330522608307946,0.16809904794784636,0.1839890139339304,0.8584072568373036,-1.0,0.09893302368101375,0.10510702231816982,0.028467478052931483,0.7987703185485844,0.7986371928316838,0.7981885879248809,0.7901759675092104,0.8189051398824989,0.45966477433469943,0.4124395418029223,0.3848079369608076,0.36148551349113156,0.5465032496420711,0.08224975142710056,0.061898275470483544,0.0022265530781213627,0.022021606288606943,0.6498687878579017,0.6896710279161735,0.7027626324153506,0.4993666218680529,0.5739115291795006,0.5698323956613006,0.6946139303269626
0.24536838482389767,0.25832966511187694,0.2020615966218271,0.24503372411237834,0.5212256593984241,-1.0,0.1454824797612364,0.1021240510418866,0.041689256319090706,0.8783198054913594,0.8781734217924927,0.8776801403505865,0.8196462161825291,0.8467832311681325,0.4876637169446275,0.43791456770762827,0.40821603524625405,0.3834513774162168,0.7042255381363389,0.09915351574026518,0.07432892677392644,0.0,0.0211860632146319,0.6533560196697974,0.6976575555962277,0.7597264435598058,0.6846379945231603,0.5638986607338646,0.5706358662836523,0.6449881516493362
0.25818785617171747,0.26491053147235855,0.19567953648442682,0.18166828983700123,0.5780533579102096,-1.0,0.1855472855512028,0.10162260902094244,0.05196091280823678,0.899239536879258,0.899089666628408,0.8985846362595177,0.8344018042762832,0.8625096068677457,0.4952214164728621,0.4447477051128188,0.4144692944077054,0.38930272551323764,0.8129845314561273,0.11730219507615487,0.0805121748754849,0.007151343817888733,0.01682906570395648,0.5643699088179744,0.6278276870217991,0.6918654295272394,0.781780182652097,0.8121220929649134,0.6117298472089282,0.6727588512132753
0.20386066602428432,0.22646611340996214,0.1530327559218736,0.18458228184318903,0.4001906601471877,-1.0,0.1922649716892506,0.09462574717835182,0.06025695089738825,0.7770296552048725,0.7769001528592043,0.7764637579306977,0.8126555482338598,0.8459074510749198,0.448576343510378,0.40817477638178834,0.3838785029017546,0.36215848649297044,0.8644385381567989,0.10304992453784607,0.08076619739310065,0.014043904907882432,0.011807300388337438,0.486660156764096,0.5740825269674327,0.6846766878764419,0.8542039006237533,0.8009846760328659,0.7888363416604051,0.6001818217857389
0.2064935453071408,0.164385826980725,0.14894837217698553,0.17655223868857828,0.24273504880037905,1.0,0.18135307245254673,0.10057329698774309,0.06248421074034827,0.5796843748961547,0.5795877627710015,0.5792622007803561,0.7550206777984543,0.7960572115651575,0.3788705488601818,0.35225389750780833,0.33654237108365825,0.31985332434353086,0.8601317939954355,0.09224700811929545,0.07635900103940463,0.0219840980199697,0.008261275030745363,0.4922926376487182,0.5714135177883348,0.6406219279137341,0.7393030104431187,0.7683162997613054,0.7160127694942785,0.7489170201492727
0.14155002935153504,0.163796958168275,0.09808934326255692,0.1445135290275834,0.2011076412853554,1.0,0.1668237332361926,0.1056812194438912,0.06546688001920131,0.5778124363542738,0.5777161362126217,0.5773916255389762,0.712870498994007,0.757611057075035,0.378223862988157,0.3517311848929977,0.3360983593740162,0.3194557641971153,0.7942345635534271,0.08235601645451267,0.07212968998936287,0.02631481572451344,0.0036372475739883114,0.4202614077370993,0.5217062658726066,0.5998089696921065,0.681935960494591,0.7767609841868232,0.785588858198398,0.7388164486539024
0.1829748205828814,0.21327328133381007,0.17170721005723966,0.19228859132506493,0.44085557703195616,1.0,0.15740558049821773,0.1241525333913156,0.0724439503489096,0.735091331561638,0.7349688187964173,0.7345559772440597,0.7111152951269906,0.7537524191568543,0.44612134057208996,0.4099900322694625,0.38787602757606243,0.36702750468308853,0.7067542150180716,0.09749912662302777,0.06654860424857123,0.03504850062689968,0.0,0.5022411784465332,0.5185481228200272,0.6034880400304317,0.6753749682092659,0.694002055067022,0.7534294428772882,0.9025859310462151
0.210740804523736,0.22312509077839415,0.1535838655474122,0.19379407410445593,0.3293372278378646,1.0,0.14867115421541,0.1397381235505013,0.07478041055549722,0.7851034171244989,0.7662812398565256,0.7658508097096755,0.7116536399056241,0.7522149233285667,0.4593407860580151,0.4214288113451834,0.3980808397488722,0.3764217809211471,0.654186017682485,0.110199222700581,0.06302120334869032,0.04150587373211323,0.004240423077407129,0.4236255365510071,0.455627388632315,0.5566257540057095,0.6723358894889343,0.7297818980864409,0.7316164910352666,0.8652338997217348
0.21819268232316924,0.2302128001408943,0.16846466321958875,0.2286846244479115,0.41132197108756346,1.0,0.14945432554285398,0.14346949521399743,0.0751962057598412,0.8526795087669029,0.7888084051614007,0.7883653212125703,0.7116897242209892,0.7505478595409345,0.469256531394072,0.4299258923418633,0.40561468871282025,0.3833277555224138,0.6556539020194981,0.12469534503256087,0.058212238353937185,0.04853235777950404,0.010083922694276826,0.5212419653682322,0.5137917738838345,0.6025362488877818,0.7253405889191654,0.6916295475107107,0.7346660275859495,0.7214292410118278
0.23544467054059925,0.26556298651949506,0.21181283986743438,0.2352033308251804,0.46027919218274244,1.0,0.1706034250095212,0.1485620861647492,0.07771006255011237,0.9441279923373325,0.9011633919956775,0.9006571967882555,0.7273479429406917,0.7630903647022117,0.5185403854638253,0.4723357668431597,0.4432603928310699,0.4178425099006874,0.6965210183704339,0.14026396513602132,0.07019840650165632,0.05525726760741456,0.020680626609519415,0.6038168446288082,0.5087609333078549,0.6038074644796259,0.6615158684343957,0.6915126171758234,0.704509695136892,0.7367153666832228
0.27681584334722587,0.3197711454207015,0.26975870129496915,0.2879147103721311,0.86137912673047,1.0,0.20320676765594348,0.1575531681250668,0.08356916727252317,0.9474163349667987,0.9506307567161081,0.9500967750460226,0.7624694386600548,0.7938479495187156,0.5880239515084905,0.5338434326350485,0.498633973198197,0.46902563438152256,0.7646916212101925,0.16461941538057845,0.08572065780593574,0.06525232239252565,0.030482070098111436,0.7031460271187149,0.5921277654279153,0.6164826416690509,0.7128644889712515,0.6857777943948818,0.7186970521646988,0.7808167466952843
0.3431648180850977,0.38928865005807944,0.3357609818870073,0.35884849176577527,1.0,-1.0,0.23999932595449147,0.17117082206446277,0.08955588946299109,0.9675764347926101,0.9747089123307596,0.9741614056472483,0.8163197891401675,0.8428128940597349,0.6656645670559366,0.6055978527019996,0.5647070908522367,0.5309289801528888,0.8498814685939289,0.1920116102429159,0.11248595499031078,0.07951140677384583,0.04472053682516908,0.7239263756245703,0.6104609984321312,0.6334423905733068,0.8722531859146113,0.7504293212284049,0.6901923573658554,0.8323160714454036
